"region";"subregion";"subid";"name";"party";"votes";"votes %"
"BÁCS–KISKUN";"Kecskemét";"1";"Csernus Viktorné";"MUNKÁSPÁRT";"238";"0.47"
"BÁCS–KISKUN";"Kecskemét";"4";"Radics Tivadar";"JOBBIK";"10001";"19.76"
"BÁCS–KISKUN";"Kecskemét";"7";"Vidám Mária";"SEM";"299";"0.59"
"BÁCS–KISKUN";"Kecskemét";"10";"Dr. Zombor Gábor";"FIDESZ-KDNP";"26695";"52.74"
"BÁCS–KISKUN";"Kecskemét";"15";"Király József";"MSZP-PÁRBESZÉD";"8421";"16.64"
"BÁCS–KISKUN";"Kecskemét";"18";"Bodrozsán Alexandra";"MOMENTUM";"1532";"3.03"
"BÁCS–KISKUN";"Kecskemét";"20";"Dr. Tóth Szilárd";"LMP";"3426";"6.77"
"BÁCS–KISKUN";"Kalocsa";"2";"Csatlós Gábor";"SZEM PÁRT";"95";"0.21"
"BÁCS–KISKUN";"Kalocsa";"3";"Lakatos Ferenc";"TENNI AKARÁS MOZGALOM";"24";"0.05"
"BÁCS–KISKUN";"Kalocsa";"4";"Suhajda Krisztián";"JOBBIK";"13915";"30.2"
"BÁCS–KISKUN";"Kalocsa";"5";"Dr. Angeli Gabriella";"MSZP-PÁRBESZÉD";"5127";"11.13"
"BÁCS–KISKUN";"Kalocsa";"6";"Környei Balázs";"MOMENTUM";"580";"1.26"
"BÁCS–KISKUN";"Kalocsa";"11";"Kerpács Rezső";"LMP";"1261";"2.74"
"BÁCS–KISKUN";"Kalocsa";"12";"Rostás Attila";"EU.ROM";"39";"0.08"
"BÁCS–KISKUN";"Kalocsa";"13";"Jakab László József";"ÖSSZEFOGÁS PÁRT";"27";"0.06"
"BÁCS–KISKUN";"Kalocsa";"14";"Kőrös Gusztáv Tibor";"MISZEP";"40";"0.09"
"BÁCS–KISKUN";"Kalocsa";"15";"Font Sándor";"FIDESZ-KDNP";"24519";"53.22"
"BÁCS–KISKUN";"Kalocsa";"17";"Nyutali Norbert";"SEM";"143";"0.31"
"BÁCS–KISKUN";"Kalocsa";"19";"Jakab Gáborné";"KEDN";"34";"0.07"
"BÁCS–KISKUN";"Kalocsa";"20";"Tóth Tibor";"Független jelölt";"218";"0.47"
"BÁCS–KISKUN";"Kalocsa";"21";"Kárpáti Róbert";"KÖSSZ";"47";"0.1"
"BÁCS–KISKUN";"Kiskunfélegyháza";"2";"Horváth Tamás";"MSZP-PÁRBESZÉD";"5855";"12.15"
"BÁCS–KISKUN";"Kiskunfélegyháza";"3";"Kiss Viktor";"MIÉP";"84";"0.17"
"BÁCS–KISKUN";"Kiskunfélegyháza";"4";"Gál László Szabolcs";"MEDETE PÁRT";"61";"0.13"
"BÁCS–KISKUN";"Kiskunfélegyháza";"7";"Szimandl Noémi";"CSP";"247";"0.51"
"BÁCS–KISKUN";"Kiskunfélegyháza";"10";"Tabajdi Péter";"MOMENTUM";"545";"1.13"
"BÁCS–KISKUN";"Kiskunfélegyháza";"14";"Lezsák Sándor";"FIDESZ-KDNP";"29025";"60.21"
"BÁCS–KISKUN";"Kiskunfélegyháza";"15";"Kollár László";"JOBBIK";"10166";"21.09"
"BÁCS–KISKUN";"Kiskunfélegyháza";"17";"Borbásné Keresztes Márta";"MUNKÁSPÁRT";"96";"0.2"
"BÁCS–KISKUN";"Kiskunfélegyháza";"19";"Bodor Sándor";"MKKP";"678";"1.41"
"BÁCS–KISKUN";"Kiskunfélegyháza";"21";"Kis-Szeniczey Kálmán";"LMP";"1410";"2.92"
"BÁCS–KISKUN";"Kiskunfélegyháza";"22";"Gál Róbert Zoltán";"ÖSSZEFOGÁS PÁRT";"40";"0.08"
"BÁCS–KISKUN";"Kiskunhalas";"1";"Németh Szilveszter";"Független jelölt";"276";"0.6"
"BÁCS–KISKUN";"Kiskunhalas";"3";"Molnár László";"DK";"2685";"5.87"
"BÁCS–KISKUN";"Kiskunhalas";"4";"Burai Martin";"KEDN";"0";"0.0"
"BÁCS–KISKUN";"Kiskunhalas";"11";"Radics Károly";"KÖSSZ";"57";"0.12"
"BÁCS–KISKUN";"Kiskunhalas";"15";"Midi Melánia";"LMP";"1059";"2.32"
"BÁCS–KISKUN";"Kiskunhalas";"17";"Bányai Gábor";"FIDESZ-KDNP";"25535";"55.85"
"BÁCS–KISKUN";"Kiskunhalas";"19";"Kolompár Titanilla";"TENNI AKARÁS MOZGALOM";"0";"0.0"
"BÁCS–KISKUN";"Kiskunhalas";"20";"Farkas Gergely";"JOBBIK";"15219";"33.28"
"BÁCS–KISKUN";"Kiskunhalas";"25";"Tián Pál László";"ÉRTÜNK ÉRTETEK";"34";"0.07"
"BÁCS–KISKUN";"Kiskunhalas";"27";"Szabadi István";"ÚMF";"244";"0.53"
"BÁCS–KISKUN";"Kiskunhalas";"28";"Balla Ivett";"SEM";"149";"0.33"
"BÁCS–KISKUN";"Kiskunhalas";"31";"Takács Zoltán";"MOMENTUM";"466";"1.02"
"BÁCS–KISKUN";"Baja";"2";"Kalapos Mária";"MUNKÁSPÁRT";"179";"0.41"
"BÁCS–KISKUN";"Baja";"3";"Tumó György";"FKGP";"0";"0.0"
"BÁCS–KISKUN";"Baja";"7";"Zsemberiné Katona Margit Erika";"KÖSSZ";"46";"0.11"
"BÁCS–KISKUN";"Baja";"8";"Hajdú Miklós";"MSZP-PÁRBESZÉD";"7880";"18.0"
"BÁCS–KISKUN";"Baja";"9";"Béni Kornél";"MOMENTUM";"728";"1.66"
"BÁCS–KISKUN";"Baja";"11";"Kurucz Nikolett";"MISZEP";"0";"0.0"
"BÁCS–KISKUN";"Baja";"13";"Zsigó Róbert";"FIDESZ-KDNP";"23835";"54.45"
"BÁCS–KISKUN";"Baja";"14";"Grünfelder Zoltán";"JOBBIK";"8203";"18.74"
"BÁCS–KISKUN";"Baja";"18";"Mányoki Réka";"SEM";"71";"0.16"
"BÁCS–KISKUN";"Baja";"20";"Antal Krisztián";"NEMZET ÉS BÉKE";"24";"0.05"
"BÁCS–KISKUN";"Baja";"21";"Dinókné Kőrös Anita";"ÖSSZEFOGÁS PÁRT";"15";"0.03"
"BÁCS–KISKUN";"Baja";"22";"Ikotity István";"LMP";"2557";"5.84"
"BÁCS–KISKUN";"Baja";"23";"Sánta Olivér";"TENNI AKARÁS MOZGALOM";"30";"0.07"
"BÁCS–KISKUN";"Baja";"24";"Almási Terézia";"CSP";"209";"0.48"
"BÉKÉS";"Békéscsaba";"1";"Szabó Attila";"TENNI AKARÁS MOZGALOM";"45";"0.09"
"BÉKÉS";"Békéscsaba";"3";"Almási István";"MOMENTUM";"890";"1.8"
"BÉKÉS";"Békéscsaba";"11";"Frülich Nóra";"SEM";"163";"0.33"
"BÉKÉS";"Békéscsaba";"12";"Kovács Katalin Ildikó";"LMP";"2610";"5.27"
"BÉKÉS";"Békéscsaba";"13";"Szegedi Éva";"CSP";"252";"0.51"
"BÉKÉS";"Békéscsaba";"14";"Megyeri Kitti";"MEDETE PÁRT";"45";"0.09"
"BÉKÉS";"Békéscsaba";"16";"Lakatos Erika";"MAGYARORSZÁGÉRT DEMOKRATIKUS PÁRT";"37";"0.07"
"BÉKÉS";"Békéscsaba";"17";"Sarvak Robert";"MIÉP";"68";"0.14"
"BÉKÉS";"Békéscsaba";"18";"Szegedi Zoltán";"SZEM PÁRT";"98";"0.2"
"BÉKÉS";"Békéscsaba";"21";"Faragó Anett";"Független jelölt";"231";"0.47"
"BÉKÉS";"Békéscsaba";"23";"Babinszki Péter";"MKKP";"848";"1.71"
"BÉKÉS";"Békéscsaba";"24";"Serbné Dobi Katalin Erzsébet";"HAJRÁ MAGYARORSZÁG!";"0";"0.0"
"BÉKÉS";"Békéscsaba";"28";"Juhász István Richárd";"ÖSSZEFOGÁS PÁRT";"47";"0.09"
"BÉKÉS";"Békéscsaba";"30";"Zsibrita András";"A HAZA PÁRTJA";"89";"0.18"
"BÉKÉS";"Békéscsaba";"33";"Herczeg Tamás";"FIDESZ-KDNP";"22133";"44.7"
"BÉKÉS";"Békéscsaba";"34";"Kocziha Tünde";"JOBBIK";"16366";"33.06"
"BÉKÉS";"Békéscsaba";"39";"Kovács Sabrina";"JÓ ÚT MPP";"13";"0.03"
"BÉKÉS";"Békéscsaba";"41";"Csurár Ibolya";"Független jelölt";"115";"0.23"
"BÉKÉS";"Békéscsaba";"42";"Nagy-Huszein Tibor";"DK";"5461";"11.03"
"BÉKÉS";"Békés";"1";"Tóth István Zoltánné";"KÖZÖS NEVEZŐ";"56";"0.12"
"BÉKÉS";"Békés";"2";"Oláhné Seres Timea Mária";"DEMOKRATA PÁRT";"133";"0.29"
"BÉKÉS";"Békés";"3";"Husvéth Gabriella";"KÖSSZ";"41";"0.09"
"BÉKÉS";"Békés";"4";"Csömör Ágostonné";"MEDETE PÁRT";"36";"0.08"
"BÉKÉS";"Békés";"5";"Lakatos Erika";"SZEM PÁRT";"64";"0.14"
"BÉKÉS";"Békés";"7";"Rádai Alex";"JÓ ÚT MPP";"22";"0.05"
"BÉKÉS";"Békés";"8";"Csuta Éva";"SEM";"120";"0.26"
"BÉKÉS";"Békés";"9";"Bencsik Mihály";"LMP";"2550";"5.47"
"BÉKÉS";"Békés";"10";"Dankó Béla";"FIDESZ-KDNP";"24247";"52.0"
"BÉKÉS";"Békés";"11";"Rádai Éva";"EU.ROM";"25";"0.05"
"BÉKÉS";"Békés";"12";"Jónás Zoltánné";"SZP";"24";"0.05"
"BÉKÉS";"Békés";"13";"Babinszki Bence";"MOMENTUM";"678";"1.45"
"BÉKÉS";"Békés";"14";"Balogh Mónika";"TENNI AKARÁS MOZGALOM";"20";"0.04"
"BÉKÉS";"Békés";"16";"Gombos Jenő";"A HAZA PÁRTJA";"85";"0.18"
"BÉKÉS";"Békés";"17";"Béres József";"REND PÁRT";"42";"0.09"
"BÉKÉS";"Békés";"18";"Dr. Kondé Gábor";"DK";"4039";"8.66"
"BÉKÉS";"Békés";"19";"Mezei Éva";"MAGYARORSZÁGÉRT DEMOKRATIKUS PÁRT";"31";"0.07"
"BÉKÉS";"Békés";"20";"Bátori Tilla Beáta";"NP";"17";"0.04"
"BÉKÉS";"Békés";"21";"Szilágyi Renáta";"HAJRÁ MAGYARORSZÁG!";"0";"0.0"
"BÉKÉS";"Békés";"22";"Mezei Tibor";"IMA";"28";"0.06"
"BÉKÉS";"Békés";"23";"Fábián Csaba János";"HAZA MINDENKIÉ";"12";"0.03"
"BÉKÉS";"Békés";"24";"Fábián Kata Ildikó";"CSP";"149";"0.32"
"BÉKÉS";"Békés";"25";"Sarvak-Iván Ildikó";"MIÉP";"88";"0.19"
"BÉKÉS";"Békés";"26";"Ásós Tibor";"MCP";"315";"0.68"
"BÉKÉS";"Békés";"29";"Rádai Jenőné";"IRÁNYTŰ";"34";"0.07"
"BÉKÉS";"Békés";"31";"Pereiné Vékony Ilona";"ÖSSZEFOGÁS PÁRT";"26";"0.06"
"BÉKÉS";"Békés";"32";"Farkas Rebeka";"OCP";"20";"0.04"
"BÉKÉS";"Békés";"33";"Balogh Sándor";"NEMZET ÉS BÉKE";"15";"0.03"
"BÉKÉS";"Békés";"34";"Samu Tamás Gergő";"JOBBIK";"13707";"29.39"
"BÉKÉS";"Békés";"35";"Kerekes Anikó";"ECDP";"8";"0.02"
"BÉKÉS";"Gyula";"1";"Vojtela Enikő";"NP";"23";"0.05"
"BÉKÉS";"Gyula";"2";"Szabó László";"LMP";"1740";"3.79"
"BÉKÉS";"Gyula";"3";"Rostás Benjámin";"SZEM PÁRT";"77";"0.17"
"BÉKÉS";"Gyula";"4";"Oláh Zsolt";"DEMOKRATA PÁRT";"149";"0.32"
"BÉKÉS";"Gyula";"7";"Buza Márk";"MEDETE PÁRT";"28";"0.06"
"BÉKÉS";"Gyula";"8";"Nagy Zoltán";"MOMENTUM";"725";"1.58"
"BÉKÉS";"Gyula";"9";"Fábián Tibor";"HAZA MINDENKIÉ";"28";"0.06"
"BÉKÉS";"Gyula";"10";"Rádai Cristopher";"IRÁNYTŰ";"15";"0.03"
"BÉKÉS";"Gyula";"11";"Ficz Gyula";"MCP";"63";"0.14"
"BÉKÉS";"Gyula";"12";"Molnár Kitti";"EU.ROM";"50";"0.11"
"BÉKÉS";"Gyula";"13";"Tóth Róbert Tamás";"HAJRÁ MAGYARORSZÁG!";"0";"0.0"
"BÉKÉS";"Gyula";"15";"Süveges Bernadett";"SZP";"44";"0.1"
"BÉKÉS";"Gyula";"16";"Vasas Mónika";"ÖSSZEFOGÁS PÁRT";"31";"0.07"
"BÉKÉS";"Gyula";"17";"Pluhár László";"MSZP-PÁRBESZÉD";"8508";"18.55"
"BÉKÉS";"Gyula";"18";"Jakab Ildikó";"JÓ ÚT MPP";"23";"0.05"
"BÉKÉS";"Gyula";"19";"Nagy Norbert";"KÖSSZ";"39";"0.09"
"BÉKÉS";"Gyula";"21";"Dr. Dévényi-Dabrowsky Géza";"JOBBIK";"10612";"23.13"
"BÉKÉS";"Gyula";"22";"Kásler Árpád";"A HAZA PÁRTJA";"331";"0.72"
"BÉKÉS";"Gyula";"23";"Jakab Evelin";"MAGYARORSZÁGÉRT DEMOKRATIKUS PÁRT";"22";"0.05"
"BÉKÉS";"Gyula";"24";"Kis Mónika";"CSP";"193";"0.42"
"BÉKÉS";"Gyula";"26";"Dr. Kovács József";"FIDESZ-KDNP";"23135";"50.43"
"BÉKÉS";"Gyula";"29";"Balogh Krisztián";"TENNI AKARÁS MOZGALOM";"36";"0.08"
"BÉKÉS";"Orosháza";"1";"Gál Ferenc";"MUNKÁSPÁRT";"361";"0.73"
"BÉKÉS";"Orosháza";"2";"Csurár János";"MAGYARORSZÁGÉRT DEMOKRATIKUS PÁRT";"28";"0.06"
"BÉKÉS";"Orosháza";"3";"Sebők Éva";"MOMENTUM";"526";"1.06"
"BÉKÉS";"Orosháza";"5";"Nagyné Kovács Marianna";"IRÁNYTŰ";"23";"0.05"
"BÉKÉS";"Orosháza";"6";"Nagy Alíz";"EU.ROM";"18";"0.04"
"BÉKÉS";"Orosháza";"7";"Faragó Zoltán";"DEMOKRATA PÁRT";"89";"0.18"
"BÉKÉS";"Orosháza";"9";"Bátori Tibor Győzőné";"REND PÁRT";"32";"0.06"
"BÉKÉS";"Orosháza";"11";"Palkó Noémi";"SEM";"115";"0.23"
"BÉKÉS";"Orosháza";"12";"Csurár József";"JÓ ÚT MPP";"14";"0.03"
"BÉKÉS";"Orosháza";"13";"Kálmándi Nándor";"NP";"13";"0.03"
"BÉKÉS";"Orosháza";"14";"Hegedűs Rebeka";"MEDETE PÁRT";"31";"0.06"
"BÉKÉS";"Orosháza";"15";"Németh Sándor";"LMP";"1081";"2.19"
"BÉKÉS";"Orosháza";"16";"Bod Tamás";"EGYÜTT";"542";"1.1"
"BÉKÉS";"Orosháza";"17";"Dr. Turcsán Zsolt Attila";"KPP";"35";"0.07"
"BÉKÉS";"Orosháza";"18";"Kecskeméti Zsuzsanna";"Független jelölt";"160";"0.32"
"BÉKÉS";"Orosháza";"19";"Kovács Magdolna";"MODERN MAGYARORSZÁG MOZGALOM (MOMA)";"0";"0.0"
"BÉKÉS";"Orosháza";"21";"Simonka György";"FIDESZ-KDNP";"21312";"43.15"
"BÉKÉS";"Orosháza";"22";"Turó Zsigmond Jenő";"SZEM PÁRT";"70";"0.14"
"BÉKÉS";"Orosháza";"23";"Szendrei Szilvia";"HAJRÁ MAGYARORSZÁG!";"0";"0.0"
"BÉKÉS";"Orosháza";"24";"Seres Róbert";"TENNI AKARÁS MOZGALOM";"38";"0.08"
"BÉKÉS";"Orosháza";"26";"Németh Norbert";"FITIP";"71";"0.14"
"BÉKÉS";"Orosháza";"27";"Balogh Menyhértné";"KÖSSZ";"29";"0.06"
"BÉKÉS";"Orosháza";"29";"Bodóczki Imre";"MIÉP";"74";"0.15"
"BÉKÉS";"Orosháza";"30";"Dr. Szabó Ervin";"JOBBIK";"19510";"39.5"
"BÉKÉS";"Orosháza";"31";"Füvesi Sándor";"MSZP-PÁRBESZÉD";"5107";"10.34"
"BÉKÉS";"Orosháza";"33";"Faragó Lajos";"MCP";"25";"0.05"
"BÉKÉS";"Orosháza";"34";"Mezei Roland Mihály";"FKGP";"0";"0.0"
"BÉKÉS";"Orosháza";"36";"Tóth Zoltánné";"A HAZA PÁRTJA";"70";"0.14"
"BÉKÉS";"Orosháza";"37";"Rácz Erika";"ÖSSZEFOGÁS PÁRT";"21";"0.04"
"BORSOD–ABAÚJ–ZEMPLÉN";"Miskolc";"1";"Góbis József Tamás";"EMMO";"15";"0.03"
"BORSOD–ABAÚJ–ZEMPLÉN";"Miskolc";"2";"Vargáné Papp Judit";"HHP";"24";"0.05"
"BORSOD–ABAÚJ–ZEMPLÉN";"Miskolc";"3";"Kovács László";"MEDETE PÁRT";"57";"0.11"
"BORSOD–ABAÚJ–ZEMPLÉN";"Miskolc";"4";"Oláh Benjámin";"LENDÜLETTEL";"0";"0.0"
"BORSOD–ABAÚJ–ZEMPLÉN";"Miskolc";"6";"Szitai Béláné";"KEDN";"4";"0.01"
"BORSOD–ABAÚJ–ZEMPLÉN";"Miskolc";"7";"Gönczi Pál";"NP";"17";"0.03"
"BORSOD–ABAÚJ–ZEMPLÉN";"Miskolc";"9";"Tóth György István";"MCP";"94";"0.18"
"BORSOD–ABAÚJ–ZEMPLÉN";"Miskolc";"11";"Simon László";"ÖSSZEFOGÁS PÁRT";"97";"0.18"
"BORSOD–ABAÚJ–ZEMPLÉN";"Miskolc";"13";"Dr. Debreczeni József";"DK";"6151";"11.56"
"BORSOD–ABAÚJ–ZEMPLÉN";"Miskolc";"14";"Munkácsi Miklós Gábor";"KÖZÖS NEVEZŐ";"41";"0.08"
"BORSOD–ABAÚJ–ZEMPLÉN";"Miskolc";"15";"Csöbör Katalin";"FIDESZ-KDNP";"20724";"38.96"
"BORSOD–ABAÚJ–ZEMPLÉN";"Miskolc";"16";"Miczi Róbert";"KÖSSZ";"26";"0.05"
"BORSOD–ABAÚJ–ZEMPLÉN";"Miskolc";"18";"Szopkó Tibor";"MOMENTUM";"576";"1.08"
"BORSOD–ABAÚJ–ZEMPLÉN";"Miskolc";"19";"Orosz Imre Tibor";"MUNKÁSPÁRT";"286";"0.54"
"BORSOD–ABAÚJ–ZEMPLÉN";"Miskolc";"20";"Fodor Zoltán";"Független jelölt";"2167";"4.07"
"BORSOD–ABAÚJ–ZEMPLÉN";"Miskolc";"21";"Gulyás Ferenc";"EU.ROM";"39";"0.07"
"BORSOD–ABAÚJ–ZEMPLÉN";"Miskolc";"23";"Jakab Péter";"JOBBIK";"20597";"38.72"
"BORSOD–ABAÚJ–ZEMPLÉN";"Miskolc";"24";"Király Zsolt Ferenc";"ÉRTÜNK ÉRTETEK";"32";"0.06"
"BORSOD–ABAÚJ–ZEMPLÉN";"Miskolc";"27";"Molnár Péter";"Független jelölt";"239";"0.45"
"BORSOD–ABAÚJ–ZEMPLÉN";"Miskolc";"28";"Pacsuta Istvánné";"CSP";"158";"0.3"
"BORSOD–ABAÚJ–ZEMPLÉN";"Miskolc";"29";"Vágó Norbert";"MIÉP";"77";"0.14"
"BORSOD–ABAÚJ–ZEMPLÉN";"Miskolc";"30";"Török Enikő";"ERP";"7";"0.01"
"BORSOD–ABAÚJ–ZEMPLÉN";"Miskolc";"32";"Horváth Amanda";"SZEM PÁRT";"35";"0.07"
"BORSOD–ABAÚJ–ZEMPLÉN";"Miskolc";"33";"Csoma László";"LMP";"1671";"3.14"
"BORSOD–ABAÚJ–ZEMPLÉN";"Miskolc";"34";"Pusztai Gergő";"HAZA MINDENKIÉ";"22";"0.04"
"BORSOD–ABAÚJ–ZEMPLÉN";"Miskolc";"35";"Hallgató László";"REND PÁRT";"39";"0.07"
"BORSOD–ABAÚJ–ZEMPLÉN";"Miskolc";"3";"Pakusza Zoltán";"JOBBIK";"14427";"28.25"
"BORSOD–ABAÚJ–ZEMPLÉN";"Miskolc";"4";"Fodor Viktória Éva";"SZEM PÁRT";"59";"0.12"
"BORSOD–ABAÚJ–ZEMPLÉN";"Miskolc";"5";"Dányiné Lakatos Zsanett";"MISZEP";"39";"0.08"
"BORSOD–ABAÚJ–ZEMPLÉN";"Miskolc";"6";"Dudás Norbert";"MOMENTUM";"667";"1.31"
"BORSOD–ABAÚJ–ZEMPLÉN";"Miskolc";"7";"Doszpoly Botond László";"LMP";"0";"0.0"
"BORSOD–ABAÚJ–ZEMPLÉN";"Miskolc";"10";"Cseh László";"Független jelölt";"367";"0.72"
"BORSOD–ABAÚJ–ZEMPLÉN";"Miskolc";"11";"Botos Ferenc";"MCP";"104";"0.2"
"BORSOD–ABAÚJ–ZEMPLÉN";"Miskolc";"13";"Kovács Imre József";"IRÁNYTŰ";"23";"0.05"
"BORSOD–ABAÚJ–ZEMPLÉN";"Miskolc";"14";"Bendik Tamás";"MIÉP";"98";"0.19"
"BORSOD–ABAÚJ–ZEMPLÉN";"Miskolc";"15";"Bari Andrásné";"LENDÜLETTEL";"10";"0.02"
"BORSOD–ABAÚJ–ZEMPLÉN";"Miskolc";"16";"Dányi Józsefné";"EMMO";"16";"0.03"
"BORSOD–ABAÚJ–ZEMPLÉN";"Miskolc";"17";"Kormos Károly János";"SZP";"27";"0.05"
"BORSOD–ABAÚJ–ZEMPLÉN";"Miskolc";"18";"Ignácz Csaba";"CSP";"172";"0.34"
"BORSOD–ABAÚJ–ZEMPLÉN";"Miskolc";"19";"Lakatos Krisztián";"ERP";"5";"0.01"
"BORSOD–ABAÚJ–ZEMPLÉN";"Miskolc";"20";"Fülöp József Istvánné";"MUNKÁSPÁRT";"189";"0.37"
"BORSOD–ABAÚJ–ZEMPLÉN";"Miskolc";"21";"Hubay György";"FIDESZ-KDNP";"19434";"38.06"
"BORSOD–ABAÚJ–ZEMPLÉN";"Miskolc";"22";"Fekete Márk";"KÖZÖS NEVEZŐ";"63";"0.12"
"BORSOD–ABAÚJ–ZEMPLÉN";"Miskolc";"23";"Kovács Marcell";"NEMZET ÉS BÉKE";"11";"0.02"
"BORSOD–ABAÚJ–ZEMPLÉN";"Miskolc";"24";"Galyas Nikoletta";"KÖSSZ";"34";"0.07"
"BORSOD–ABAÚJ–ZEMPLÉN";"Miskolc";"27";"Kemény Anikó";"EU.ROM";"37";"0.07"
"BORSOD–ABAÚJ–ZEMPLÉN";"Miskolc";"28";"Szakos Zoltán";"ÖSSZEFOGÁS PÁRT";"11";"0.02"
"BORSOD–ABAÚJ–ZEMPLÉN";"Miskolc";"30";"Dr. Varga László";"MSZP-PÁRBESZÉD";"15274";"29.91"
"BORSOD–ABAÚJ–ZEMPLÉN";"Ózd";"2";"Bakos Klaudia";"ÖSSZEFOGÁS PÁRT";"22";"0.05"
"BORSOD–ABAÚJ–ZEMPLÉN";"Ózd";"3";"Skultéty Roland";"HAM";"0";"0.0"
"BORSOD–ABAÚJ–ZEMPLÉN";"Ózd";"5";"Kónya Béla";"MUNKÁSPÁRT";"488";"1.14"
"BORSOD–ABAÚJ–ZEMPLÉN";"Ózd";"6";"Káló János";"KÖSSZ";"34";"0.08"
"BORSOD–ABAÚJ–ZEMPLÉN";"Ózd";"7";"Horváth Marcell";"SZEM PÁRT";"39";"0.09"
"BORSOD–ABAÚJ–ZEMPLÉN";"Ózd";"8";"Gyuricska István";"SEM";"94";"0.22"
"BORSOD–ABAÚJ–ZEMPLÉN";"Ózd";"9";"Lázi Attila";"ERP";"74";"0.17"
"BORSOD–ABAÚJ–ZEMPLÉN";"Ózd";"10";"Imriné Pál Jusztina";"NEMZET ÉS BÉKE";"11";"0.03"
"BORSOD–ABAÚJ–ZEMPLÉN";"Ózd";"11";"Ádám Krisztián";"MEDETE PÁRT";"47";"0.11"
"BORSOD–ABAÚJ–ZEMPLÉN";"Ózd";"13";"Kissné Eőry Mária";"NP";"11";"0.03"
"BORSOD–ABAÚJ–ZEMPLÉN";"Ózd";"14";"Ribárszki Anna";"REND PÁRT";"34";"0.08"
"BORSOD–ABAÚJ–ZEMPLÉN";"Ózd";"15";"Káló Zsoltné";"EMMO";"0";"0.0"
"BORSOD–ABAÚJ–ZEMPLÉN";"Ózd";"16";"Koleszár István";"LMP";"1170";"2.73"
"BORSOD–ABAÚJ–ZEMPLÉN";"Ózd";"17";"Báder József";"EGYÜTT";"147";"0.34"
"BORSOD–ABAÚJ–ZEMPLÉN";"Ózd";"18";"Jaskó Dániel";"KEDN";"18";"0.04"
"BORSOD–ABAÚJ–ZEMPLÉN";"Ózd";"19";"Kovács József";"MOMENTUM";"449";"1.05"
"BORSOD–ABAÚJ–ZEMPLÉN";"Ózd";"20";"Kissunyi István";"MIÉP";"60";"0.14"
"BORSOD–ABAÚJ–ZEMPLÉN";"Ózd";"21";"Gunia Nikoletta";"OP";"0";"0.0"
"BORSOD–ABAÚJ–ZEMPLÉN";"Ózd";"22";"Varga Gergő";"DK";"3441";"8.03"
"BORSOD–ABAÚJ–ZEMPLÉN";"Ózd";"23";"Riz Gábor";"FIDESZ-KDNP";"20623";"48.1"
"BORSOD–ABAÚJ–ZEMPLÉN";"Ózd";"24";"Farkas Péter Barnabás";"JOBBIK";"15744";"36.72"
"BORSOD–ABAÚJ–ZEMPLÉN";"Ózd";"25";"Gulyásné Gulyás Beáta";"LENDÜLETTEL";"23";"0.05"
"BORSOD–ABAÚJ–ZEMPLÉN";"Ózd";"26";"Lakatos László Leon";"CSP";"75";"0.17"
"BORSOD–ABAÚJ–ZEMPLÉN";"Ózd";"27";"Kovács Sándor Ottó";"A HAZA PÁRTJA";"49";"0.11"
"BORSOD–ABAÚJ–ZEMPLÉN";"Ózd";"28";"Molnár Sándor";"ÉBMP";"18";"0.04"
"BORSOD–ABAÚJ–ZEMPLÉN";"Ózd";"30";"Harkály Zsolt";"TAMP";"34";"0.08"
"BORSOD–ABAÚJ–ZEMPLÉN";"Ózd";"31";"Beri Csaba";"EU.ROM";"76";"0.18"
"BORSOD–ABAÚJ–ZEMPLÉN";"Ózd";"33";"Dányi Alex";"MISZEP";"38";"0.09"
"BORSOD–ABAÚJ–ZEMPLÉN";"Ózd";"34";"Harkály Csaba";"JÓ ÚT MPP";"19";"0.04"
"BORSOD–ABAÚJ–ZEMPLÉN";"Ózd";"35";"Kovács Ágnes";"KÖZÖS NEVEZŐ";"37";"0.09"
"BORSOD–ABAÚJ–ZEMPLÉN";"Ózd";"36";"Aradi Dániel";"MAGYARORSZÁGÉRT DEMOKRATIKUS PÁRT";"0";"0.0"
"BORSOD–ABAÚJ–ZEMPLÉN";"Kazincbarcika";"3";"Moczó Csilla";"MAGYARORSZÁGÉRT DEMOKRATIKUS PÁRT";"30";"0.06"
"BORSOD–ABAÚJ–ZEMPLÉN";"Kazincbarcika";"4";"Laczkó Lászlóné";"FKGP";"109";"0.22"
"BORSOD–ABAÚJ–ZEMPLÉN";"Kazincbarcika";"5";"Kótai Natália Ágnes";"MISZEP";"59";"0.12"
"BORSOD–ABAÚJ–ZEMPLÉN";"Kazincbarcika";"6";"Kiss Mihály";"TAMP";"20";"0.04"
"BORSOD–ABAÚJ–ZEMPLÉN";"Kazincbarcika";"7";"Kriston Zoltán";"MEDETE PÁRT";"32";"0.07"
"BORSOD–ABAÚJ–ZEMPLÉN";"Kazincbarcika";"8";"Ragályi János";"REND PÁRT";"26";"0.05"
"BORSOD–ABAÚJ–ZEMPLÉN";"Kazincbarcika";"9";"Győri Gyula";"MOMENTUM";"359";"0.73"
"BORSOD–ABAÚJ–ZEMPLÉN";"Kazincbarcika";"10";"Kulin Beáta";"IRÁNYTŰ";"25";"0.05"
"BORSOD–ABAÚJ–ZEMPLÉN";"Kazincbarcika";"11";"Dr. Rigó István";"DMP";"248";"0.51"
