"region";"subregion";"subid";"name";"party";"votes";"votes %"
"ZALA";"Zalaegerszeg";"26";"Czirók Erika Aranka";"EP";"163";"0.32"
"ZALA";"Keszthely";"1";"Berkenyés István";"FKGP";"302";"0.67"
"ZALA";"Keszthely";"2";"Szarvas István";"SMS";"173";"0.38"
"ZALA";"Keszthely";"3";"Nagy Richárd";"ÚDP";"36";"0.08"
"ZALA";"Keszthely";"4";"Németh Áron Csaba";"LMP";"1792";"3.95"
"ZALA";"Keszthely";"5";"Fenyvesi Tibor";"MCP";"133";"0.29"
"ZALA";"Keszthely";"8";"Szermek Zsolt Ottó";"MSZP-EGYÜTT-DK-PM-MLP";"8943";"19.72"
"ZALA";"Keszthely";"10";"Selmeczy Zsuzsanna";"JOBBIK";"10985";"24.22"
"ZALA";"Keszthely";"11";"Manninger Jenő Vilmos";"FIDESZ-KDNP";"22351";"49.28"
"ZALA";"Keszthely";"12";"Kottán Krisztián";"ÚMP";"96";"0.21"
"ZALA";"Keszthely";"13";"Balázs Árpád Mátyás";"A HAZA NEM ELADÓ";"378";"0.83"
"ZALA";"Keszthely";"15";"Raffai Eszter Evelin";"MRPP";"35";"0.08"
"ZALA";"Keszthely";"17";"Sütő János Zoltán";"JESZ";"132";"0.29"
"ZALA";"Nagykanizsa";"1";"Domokos Zsolt";"EP";"67";"0.15"
"ZALA";"Nagykanizsa";"2";"Piskor József Zoltán";"ÖP";"98";"0.21"
"ZALA";"Nagykanizsa";"3";"Cseresnyés Péter";"FIDESZ-KDNP";"18279";"39.57"
"ZALA";"Nagykanizsa";"5";"Bogdán Zoltán";"MCP";"249";"0.54"
"ZALA";"Nagykanizsa";"6";"Járási István";"A HAZA NEM ELADÓ";"217";"0.47"
"ZALA";"Nagykanizsa";"9";"Somogyvári László";"MRPP";"23";"0.05"
"ZALA";"Nagykanizsa";"10";"Kucséber Ervin";"FKGP";"202";"0.44"
"ZALA";"Nagykanizsa";"12";"Pásztori Patricia";"SEM";"299";"0.65"
"ZALA";"Nagykanizsa";"13";"Barna Magdolna";"KTI";"174";"0.38"
"ZALA";"Nagykanizsa";"14";"Gayer András Rikárd";"NOP";"18";"0.04"
"ZALA";"Nagykanizsa";"15";"Göndör István";"MSZP-EGYÜTT-DK-PM-MLP";"12024";"26.03"
"ZALA";"Nagykanizsa";"18";"Sándor József";"SMS";"184";"0.4"
"ZALA";"Nagykanizsa";"23";"Zakó László";"JOBBIK";"12601";"27.28"
"ZALA";"Nagykanizsa";"24";"Molnár István";"JESZ";"169";"0.37"
"ZALA";"Nagykanizsa";"26";"Marton Krisztián";"AQP";"69";"0.15"
"ZALA";"Nagykanizsa";"28";"Tringer Ferenc Péter";"LMP";"1516";"3.28"
